,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
1630,511,3.81,434.294,127,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1632,511,3.81,435.2948,250,RLUS1353,13,ACE-4,M2,EXAMPLE_9
1633,511,3.81,436.2998,196,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1635,511,3.81,437.3077,207,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1636,511,3.81,450.2976,409,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1637,511,3.81,451.3022,1065,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1638,511,3.81,452.3078,1821,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1639,511,3.81,453.3122,2017,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1640,511,3.81,454.3142,1850,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1641,511,3.81,455.3168,1197,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1642,511,3.81,456.3196,890,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1644,511,3.81,457.3248,456,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1646,511,3.81,467.294,151,RLUS1353,13,ACE-4,M1,EXAMPLE_11
1647,511,3.81,468.305,400,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1648,511,3.81,469.313,623,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1649,512,3.818,433.2882,187,RLUS1353,13,ACE-4,M0,EXAMPLE_9
1651,512,3.818,435.2995,141,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1653,512,3.818,436.2989,149,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1657,512,3.818,450.3006,374,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1658,512,3.818,451.3052,1408,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1659,512,3.818,452.3046,1664,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1660,512,3.818,453.3145,1980,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1661,512,3.818,454.3132,1339,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1662,512,3.818,455.3181,1252,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1663,512,3.818,456.3216,692,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1666,512,3.818,457.3216,187,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1668,512,3.818,458.328,155,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1669,512,3.818,468.3094,443,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1671,512,3.818,469.3092,550,RLUS1353,13,ACE-4,M3,EXAMPLE_11
